1518.0,1532.5,794.0,2907.0,1515.5,2126.5,779.0,919.0,1483.5,226.0,383.0,292.0
1519.0,1535.5,802.0,2907.0,1517.0,2128.5,784.0,919.0,1482.5,224.0,387.0,290.0
1524.0,1534.0,804.0,2910.0,1523.0,2129.5,790.0,917.0,1486.5,224.0,391.0,292.0
1518.5,1538.0,803.0,2908.0,1518.0,2128.5,786.0,919.0,1479.0,224.5,384.0,291.0
1532.5,1538.0,803.0,2912.0,1532.5,2129.5,795.0,915.0,1490.0,225.0,386.0,294.0
1536.5,1538.5,799.0,2909.0,1538.0,2127.5,790.0,915.0,1494.5,225.5,385.0,291.0
1538.5,1537.5,801.0,2909.0,1539.5,2127.0,789.0,918.0,1495.5,224.0,385.0,290.0
1537.5,1536.0,801.0,2910.0,1538.0,2128.0,792.0,914.0,1493.5,224.5,383.0,291.0
1537.0,1537.0,800.0,2910.0,1537.5,2125.0,791.0,912.0,1492.0,226.5,384.0,297.0
1534.5,1536.5,805.0,2913.0,1535.5,2128.0,797.0,916.0,1492.0,220.5,390.0,293.0
1542.5,1534.5,803.0,2917.0,1543.0,2123.5,790.0,917.0,1496.0,223.0,392.0,296.0
1537.5,1537.0,801.0,2914.0,1536.0,2126.0,792.0,914.0,1492.0,225.0,394.0,292.0
1536.5,1535.5,799.0,2915.0,1536.5,2126.0,791.0,910.0,1493.0,223.5,386.0,291.0
1537.0,1536.0,800.0,2914.0,1535.5,2125.5,785.0,909.0,1492.5,225.5,385.0,291.0
1536.0,1538.0,800.0,2910.0,1536.0,2126.0,794.0,912.0,1492.5,225.0,385.0,290.0
1530.0,1539.5,802.0,2909.0,1530.5,2126.5,793.0,907.0,1485.0,227.0,384.0,294.0
1530.0,1539.5,802.0,2909.0,1528.0,2125.5,796.0,909.0,1484.5,226.0,385.0,294.0
1527.0,1539.5,802.0,2911.0,1525.5,2125.5,795.0,905.0,1481.0,224.5,384.0,289.0
1527.0,1539.5,802.0,2909.0,1526.0,2125.0,796.0,902.0,1481.0,225.5,382.0,289.0
1527.0,1540.5,800.0,2909.0,1525.0,2124.5,798.0,901.0,1481.5,228.0,383.0,290.0
1525.0,1539.5,798.0,2909.0,1523.0,2124.5,796.0,901.0,1478.0,227.5,384.0,291.0
1525.0,1541.5,796.0,2907.0,1523.0,2124.5,794.0,899.0,1479.5,230.0,385.0,292.0
1523.0,1537.5,794.0,2913.0,1522.0,2124.5,792.0,899.0,1478.0,230.0,384.0,290.0
1525.5,1540.0,795.0,2912.0,1523.0,2124.5,792.0,901.0,1479.0,228.5,382.0,289.0
1522.5,1540.5,797.0,2911.0,1520.0,2126.0,792.0,904.0,1477.5,227.5,383.0,289.0
1525.5,1539.5,795.0,2911.0,1522.0,2126.0,792.0,904.0,1479.0,226.0,382.0,288.0
1522.0,1540.0,798.0,2910.0,1519.5,2126.5,791.0,905.0,1475.0,227.0,382.0,288.0
1517.0,1539.0,794.0,2910.0,1515.5,2126.5,787.0,905.0,1471.5,225.5,383.0,289.0
1515.5,1538.0,797.0,2916.0,1516.5,2126.0,783.0,910.0,1469.5,223.5,381.0,287.0
1514.0,1539.0,796.0,2910.0,1516.5,2125.5,783.0,911.0,1470.0,222.5,382.0,287.0
1514.5,1539.0,797.0,2910.0,1516.5,2124.5,783.0,907.0,1471.0,224.5,382.0,291.0
1515.0,1537.0,798.0,2914.0,1514.0,2125.0,788.0,912.0,1469.5,223.5,381.0,287.0
1514.5,1539.0,797.0,2910.0,1513.0,2125.5,790.0,913.0,1469.5,223.0,381.0,288.0
1515.0,1536.5,796.0,2915.0,1514.5,2125.5,787.0,911.0,1469.5,223.5,383.0,289.0
1514.0,1539.0,796.0,2910.0,1516.0,2127.0,786.0,910.0,1470.0,221.0,382.0,284.0
1513.0,1538.5,796.0,2911.0,1512.5,2126.0,791.0,914.0,1468.0,219.5,382.0,285.0
1512.5,1538.5,797.0,2911.0,1512.0,2126.0,792.0,914.0,1468.0,220.5,382.0,285.0
1511.5,1536.0,803.0,2918.0,1510.5,2126.5,793.0,913.0,1466.5,220.5,383.0,285.0
1508.0,1538.5,800.0,2917.0,1509.0,2127.0,790.0,912.0,1464.0,221.0,382.0,286.0
1508.5,1537.5,801.0,2919.0,1509.5,2126.5,791.0,913.0,1463.5,219.5,381.0,285.0
1510.5,1537.0,805.0,2918.0,1510.5,2126.0,793.0,912.0,1465.5,219.0,381.0,284.0
1509.5,1537.0,799.0,2918.0,1510.0,2127.0,792.0,910.0,1465.0,219.5,382.0,285.0
1505.5,1536.5,799.0,2921.0,1505.5,2127.0,793.0,910.0,1459.0,219.0,378.0,286.0
1507.0,1535.0,800.0,2922.0,1507.5,2127.5,791.0,911.0,1461.0,217.5,380.0,285.0
1507.0,1535.0,798.0,2920.0,1506.5,2127.0,791.0,912.0,1460.0,218.5,378.0,287.0
1502.5,1533.5,797.0,2923.0,1501.5,2128.0,793.0,908.0,1457.5,216.5,381.0,285.0
1504.0,1533.5,802.0,2925.0,1504.0,2128.0,798.0,910.0,1459.0,215.0,384.0,284.0
1508.5,1533.0,805.0,2922.0,1507.0,2127.5,798.0,911.0,1462.5,218.0,381.0,288.0
1510.5,1533.0,805.0,2924.0,1510.0,2127.0,796.0,910.0,1466.5,216.0,385.0,284.0
1517.5,1531.5,803.0,2921.0,1517.0,2126.0,796.0,908.0,1473.5,218.5,387.0,291.0
1524.0,1535.5,804.0,2915.0,1522.0,2127.5,794.0,907.0,1479.0,220.0,386.0,292.0
1527.0,1536.5,802.0,2917.0,1524.5,2128.5,797.0,905.0,1483.5,221.0,387.0,294.0
1528.5,1535.5,801.0,2921.0,1525.0,2129.0,800.0,904.0,1483.5,220.0,387.0,292.0
1531.5,1535.5,801.0,2919.0,1529.0,2130.5,800.0,907.0,1486.0,219.0,386.0,290.0
1531.0,1535.0,800.0,2918.0,1529.0,2129.5,798.0,905.0,1485.5,218.0,385.0,286.0
1533.0,1534.5,798.0,2919.0,1531.0,2130.0,798.0,904.0,1488.5,218.5,387.0,289.0
1533.5,1535.5,797.0,2917.0,1531.0,2130.5,798.0,903.0,1489.5,217.0,391.0,290.0
1536.5,1535.0,797.0,2918.0,1534.0,2130.5,796.0,901.0,1491.5,220.5,389.0,291.0
1539.5,1535.0,797.0,2920.0,1541.0,2127.5,790.0,899.0,1493.0,219.5,386.0,291.0
1541.5,1535.0,799.0,2922.0,1542.5,2127.5,791.0,901.0,1494.5,219.5,387.0,295.0
1541.0,1531.5,802.0,2923.0,1543.0,2127.0,790.0,898.0,1495.0,226.0,386.0,310.0
1539.0,1531.5,800.0,2923.0,1540.5,2129.0,793.0,898.0,1494.5,223.0,387.0,300.0
1541.0,1530.0,802.0,2922.0,1543.0,2127.5,790.0,899.0,1496.0,223.5,388.0,303.0
1538.0,1531.0,802.0,2924.0,1539.5,2130.5,793.0,901.0,1493.5,222.5,387.0,303.0
1544.0,1532.5,802.0,2923.0,1543.0,2131.0,794.0,902.0,1496.0,232.5,386.0,325.0
1540.5,1528.5,803.0,2927.0,1539.5,2131.5,795.0,903.0,1496.0,221.5,388.0,313.0
1542.5,1528.5,803.0,2925.0,1542.5,2131.5,793.0,903.0,1498.5,225.5,389.0,313.0
1541.0,1528.5,802.0,2927.0,1545.5,2130.0,785.0,902.0,1497.0,224.0,388.0,314.0
1544.0,1531.5,798.0,2921.0,1548.0,2128.5,782.0,903.0,1498.5,222.5,389.0,305.0
1544.5,1527.5,799.0,2929.0,1547.5,2128.5,785.0,905.0,1500.5,224.0,389.0,310.0
1545.0,1527.5,802.0,2929.0,1549.5,2127.5,787.0,905.0,1500.5,226.0,389.0,322.0
1542.0,1533.0,800.0,2920.0,1544.5,2127.0,791.0,906.0,1498.0,230.0,386.0,322.0
1538.0,1534.5,802.0,2919.0,1541.0,2127.5,792.0,905.0,1495.0,237.0,388.0,332.0
1539.5,1531.0,801.0,2924.0,1542.0,2126.0,790.0,906.0,1498.0,233.5,388.0,327.0
1539.5,1532.0,801.0,2920.0,1542.0,2124.5,788.0,905.0,1498.0,238.5,388.0,333.0
1539.0,1535.0,798.0,2918.0,1534.0,2126.5,796.0,907.0,1497.0,239.0,386.0,334.0
1537.5,1534.0,799.0,2918.0,1533.5,2125.0,797.0,908.0,1498.0,235.0,388.0,326.0
1537.5,1531.5,801.0,2919.0,1532.5,2126.5,799.0,911.0,1497.0,234.5,386.0,325.0
1535.0,1532.0,798.0,2918.0,1530.5,2126.0,795.0,912.0,1496.5,237.5,389.0,329.0
1536.5,1535.0,795.0,2920.0,1530.5,2127.0,789.0,908.0,1500.0,238.0,386.0,328.0
1538.5,1531.5,795.0,2925.0,1532.5,2127.5,787.0,911.0,1502.5,231.0,389.0,320.0
