1534.0,1960.5,954.0,2045.0,1535.5,2139.0,843.0,868.0,1447.0,1515.5,342.0,269.0
1521.5,1972.0,973.0,2022.0,1528.0,2142.5,868.0,877.0,1498.0,1515.5,384.0,277.0
1519.5,1984.5,951.0,1997.0,1543.0,2146.0,842.0,884.0,1548.0,1518.5,374.0,273.0
1518.5,1664.5,891.0,2671.0,1514.0,2146.0,862.0,892.0,1500.0,487.5,394.0,295.0
1535.0,1657.0,910.0,2682.0,1532.5,2155.5,899.0,907.0,1499.0,477.0,400.0,300.0
1489.5,1664.5,903.0,2659.0,1493.0,2158.0,886.0,900.0,1431.0,479.0,402.0,294.0
1506.5,1659.0,895.0,2678.0,1512.0,2160.0,870.0,908.0,1426.5,477.0,403.0,298.0
1517.0,1655.5,860.0,2689.0,1514.0,2158.0,848.0,924.0,1414.0,480.5,402.0,313.0
1532.0,1650.0,818.0,2700.0,1534.5,2161.0,797.0,954.0,1437.5,483.0,399.0,310.0
1497.0,1652.0,782.0,2696.0,1493.5,2163.0,761.0,950.0,1440.0,481.5,398.0,305.0
1481.5,1654.5,769.0,2691.0,1470.0,2164.0,730.0,956.0,1442.5,483.5,399.0,305.0
1500.0,1667.5,776.0,2665.0,1490.5,2160.5,751.0,953.0,1474.0,487.0,394.0,304.0
1503.0,1671.5,778.0,2657.0,1504.0,2152.5,748.0,951.0,1485.5,488.5,387.0,293.0
1526.5,1666.5,783.0,2667.0,1533.0,2152.0,770.0,944.0,1502.5,491.0,387.0,296.0
1562.0,1662.0,790.0,2676.0,1561.5,2149.5,771.0,939.0,1520.0,488.5,382.0,291.0
1552.0,1662.0,842.0,2672.0,1553.5,2143.5,829.0,911.0,1528.5,487.5,381.0,289.0
1536.0,1665.5,886.0,2669.0,1539.0,2142.5,870.0,915.0,1526.0,488.5,380.0,283.0
1489.0,1663.5,926.0,2673.0,1491.5,2138.5,915.0,901.0,1500.0,484.0,378.0,286.0
1482.5,1665.5,925.0,2669.0,1480.5,2135.0,915.0,896.0,1496.0,484.5,382.0,297.0
1496.5,1662.5,915.0,2675.0,1498.0,2135.0,900.0,886.0,1516.5,478.5,383.0,293.0
1506.5,1650.0,887.0,2700.0,1503.5,2145.0,853.0,900.0,1540.0,477.0,394.0,312.0
1512.0,1651.0,838.0,2694.0,1510.0,2150.5,824.0,915.0,1543.0,475.0,396.0,318.0
1545.5,1642.5,775.0,2707.0,1543.0,2158.5,754.0,915.0,1559.5,477.5,405.0,325.0
1486.5,1499.0,817.0,2974.0,0,0,0,0,0,0,0,0
1498.5,1499.5,791.0,2973.0,0,0,0,0,0,0,0,0
1508.5,1501.0,799.0,2976.0,0,0,0,0,0,0,0,0
1503.0,1501.5,770.0,2981.0,0,0,0,0,0,0,0,0
1514.0,1502.0,778.0,2980.0,0,0,0,0,0,0,0,0
1513.5,1501.0,773.0,2978.0,0,0,0,0,0,0,0,0
1520.0,1502.0,774.0,2982.0,0,0,0,0,0,0,0,0
1521.0,1501.0,776.0,2980.0,0,0,0,0,0,0,0,0
1524.5,1501.0,783.0,2978.0,0,0,0,0,0,0,0,0
1543.0,1500.0,788.0,2978.0,0,0,0,0,0,0,0,0
1540.5,1500.0,789.0,2976.0,0,0,0,0,0,0,0,0
1515.0,1501.0,784.0,2976.0,0,0,0,0,0,0,0,0
1484.5,1501.0,783.0,2976.0,0,0,0,0,0,0,0,0
1477.5,1501.5,779.0,2975.0,0,0,0,0,0,0,0,0
1466.5,1502.0,767.0,2976.0,0,0,0,0,0,0,0,0
1482.0,1502.5,778.0,2977.0,0,0,0,0,0,0,0,0
1489.5,1503.0,777.0,2978.0,0,0,0,0,0,0,0,0
1506.5,1502.0,773.0,2982.0,0,0,0,0,0,0,0,0
1505.0,1502.0,784.0,2982.0,0,0,0,0,0,0,0,0
1503.5,1501.5,775.0,2981.0,0,0,0,0,0,0,0,0
