1499.0,1525.0,858.0,2922.0,0,0,0,0,1468.5,213.0,387.0,290.0
1498.5,1524.0,855.0,2924.0,0,0,0,0,1468.5,213.5,387.0,295.0
1503.0,1529.5,862.0,2915.0,0,0,0,0,1470.0,218.0,388.0,288.0
1506.5,1531.0,863.0,2912.0,0,0,0,0,1475.0,221.5,388.0,293.0
1504.5,1530.0,863.0,2912.0,0,0,0,0,1473.0,220.0,388.0,288.0
1511.0,1533.0,860.0,2906.0,0,0,0,0,1476.0,224.5,386.0,291.0
1510.0,1534.0,856.0,2906.0,0,0,0,0,1475.0,225.5,386.0,289.0
1511.0,1532.5,858.0,2905.0,0,0,0,0,1475.0,226.0,386.0,292.0
1507.5,1535.0,857.0,2906.0,0,0,0,0,1474.0,230.0,388.0,292.0
1511.5,1533.5,853.0,2905.0,0,0,0,0,1475.0,227.0,386.0,292.0
1508.5,1535.0,853.0,2902.0,0,0,0,0,1473.5,228.5,385.0,291.0
1507.5,1534.5,857.0,2903.0,0,0,0,0,1471.0,230.5,388.0,293.0
1501.0,1535.0,854.0,2904.0,0,0,0,0,1468.0,229.5,384.0,293.0
1506.5,1532.5,847.0,2907.0,0,0,0,0,1471.5,227.0,387.0,292.0
1505.0,1534.0,854.0,2906.0,0,0,0,0,1471.5,228.0,387.0,292.0
1510.5,1536.0,839.0,2908.0,0,0,0,0,1477.5,226.5,385.0,289.0
1513.5,1537.0,843.0,2904.0,0,0,0,0,1480.0,230.5,390.0,289.0
1518.5,1536.0,843.0,2906.0,0,0,0,0,1487.0,232.0,390.0,290.0
1518.5,1537.0,841.0,2906.0,0,0,0,0,1487.5,232.0,389.0,288.0
1518.5,1536.5,839.0,2905.0,0,0,0,0,1488.5,234.5,387.0,291.0
1514.5,1535.5,853.0,2897.0,0,0,0,0,1479.5,234.5,387.0,289.0
1508.0,1540.5,838.0,2903.0,0,0,0,0,1475.5,239.5,383.0,295.0
1516.0,1538.0,834.0,2902.0,0,0,0,0,1482.0,239.5,386.0,291.0
1516.5,1538.5,837.0,2901.0,0,0,0,0,1484.0,240.5,386.0,291.0
1521.5,1540.5,833.0,2897.0,0,0,0,0,1489.5,241.0,387.0,290.0
1525.5,1540.0,829.0,2896.0,0,0,0,0,1496.0,242.0,384.0,294.0
1525.0,1542.0,830.0,2896.0,0,0,0,0,1495.0,243.5,384.0,293.0
1528.0,1542.0,834.0,2896.0,0,0,0,0,1497.0,242.5,382.0,287.0
1529.0,1542.5,832.0,2893.0,0,0,0,0,1499.5,243.0,383.0,286.0
1533.0,1540.0,838.0,2900.0,0,0,0,0,1501.0,245.0,384.0,286.0
1528.5,1543.5,835.0,2893.0,0,0,0,0,1498.0,247.5,384.0,291.0
1528.5,1543.0,833.0,2892.0,0,0,0,0,1499.5,245.5,383.0,289.0
1529.0,1544.5,832.0,2891.0,0,0,0,0,1499.0,247.0,384.0,290.0
1531.0,1544.0,836.0,2892.0,0,0,0,0,1501.5,247.5,385.0,291.0
1534.0,1540.5,834.0,2899.0,0,0,0,0,1500.5,246.5,383.0,289.0
1545.0,1547.5,824.0,2891.0,0,0,0,0,1507.5,253.5,383.0,289.0
1544.0,1546.5,824.0,2891.0,0,0,0,0,1506.5,253.5,383.0,291.0
1544.0,1548.5,826.0,2893.0,0,0,0,0,1507.0,253.0,382.0,292.0
1544.5,1546.5,829.0,2893.0,0,0,0,0,1507.0,252.0,384.0,290.0
1550.0,1551.5,824.0,2885.0,0,0,0,0,1514.5,256.5,383.0,289.0
1485.0,1555.0,838.0,2876.0,0,0,0,0,1456.5,265.0,383.0,288.0
1486.5,1555.0,837.0,2878.0,0,0,0,0,1460.5,261.5,383.0,283.0
1489.0,1554.0,838.0,2880.0,0,0,0,0,1463.0,261.5,382.0,285.0
1496.0,1554.5,834.0,2879.0,0,0,0,0,1468.5,261.0,383.0,284.0
1505.0,1551.0,840.0,2870.0,0,0,0,0,1469.5,262.5,381.0,283.0
1506.5,1552.0,827.0,2880.0,0,0,0,0,1474.5,264.0,381.0,286.0
1508.5,1551.5,833.0,2881.0,0,0,0,0,1475.5,261.0,381.0,284.0
1511.0,1549.0,832.0,2884.0,0,0,0,0,1477.5,260.0,381.0,286.0
1506.5,1551.0,835.0,2884.0,0,0,0,0,1475.0,258.0,382.0,286.0
1509.0,1548.0,844.0,2878.0,0,0,0,0,1473.0,258.5,382.0,287.0
1505.0,1550.0,830.0,2886.0,0,0,0,0,1472.0,257.0,382.0,288.0
1491.0,1553.0,836.0,2886.0,0,0,0,0,1462.5,257.5,379.0,285.0
1511.0,1552.0,826.0,2884.0,0,0,0,0,1473.5,259.0,383.0,286.0
1510.5,1549.5,831.0,2885.0,0,0,0,0,1474.5,256.0,383.0,288.0
1512.5,1549.0,829.0,2884.0,0,0,0,0,1474.5,256.5,383.0,287.0
1515.0,1548.5,830.0,2885.0,0,0,0,0,1482.5,259.0,383.0,284.0
1517.0,1551.5,824.0,2881.0,0,0,0,0,1485.5,255.5,385.0,287.0
1515.5,1547.0,829.0,2890.0,0,0,0,0,1485.5,256.0,385.0,288.0
1514.5,1547.0,831.0,2890.0,0,0,0,0,1485.5,255.5,385.0,289.0
1518.0,1551.5,830.0,2881.0,0,0,0,0,1489.0,256.5,384.0,289.0
1519.5,1546.0,833.0,2894.0,0,0,0,0,1487.0,254.5,384.0,291.0
1520.5,1550.5,835.0,2883.0,0,0,0,0,1491.5,256.0,383.0,292.0
1521.5,1547.5,837.0,2885.0,0,0,0,0,1490.0,253.0,380.0,290.0
1520.0,1551.0,836.0,2878.0,0,0,0,0,1490.5,259.5,383.0,287.0
1518.5,1548.5,837.0,2885.0,0,0,0,0,1490.0,259.0,384.0,288.0
1524.0,1549.5,836.0,2881.0,0,0,0,0,1494.5,256.5,383.0,289.0
1526.0,1550.0,834.0,2880.0,0,0,0,0,1495.5,258.0,381.0,286.0
1526.0,1552.0,830.0,2880.0,0,0,0,0,1498.0,255.5,382.0,285.0
1532.5,1548.0,833.0,2886.0,0,0,0,0,1504.5,255.5,385.0,287.0
1544.0,1546.5,830.0,2891.0,0,0,0,0,1510.5,256.0,383.0,288.0
1517.5,1550.5,829.0,2877.0,0,0,0,0,1490.5,259.0,385.0,290.0
1516.5,1547.0,831.0,2888.0,0,0,0,0,1490.0,257.5,384.0,291.0
1517.0,1546.5,832.0,2889.0,0,0,0,0,1490.0,257.0,384.0,290.0
1516.5,1547.0,833.0,2888.0,0,0,0,0,1489.0,258.0,386.0,290.0
1516.0,1547.0,828.0,2888.0,0,0,0,0,1490.0,256.5,386.0,289.0
1515.0,1547.5,830.0,2887.0,0,0,0,0,1489.5,259.0,385.0,290.0
1515.0,1548.5,832.0,2885.0,0,0,0,0,1488.0,259.5,382.0,287.0
1515.0,1547.5,830.0,2887.0,0,0,0,0,1485.0,258.5,382.0,287.0
1516.0,1550.0,834.0,2880.0,0,0,0,0,1488.5,262.5,383.0,287.0
1513.0,1548.5,834.0,2885.0,0,0,0,0,1484.5,260.0,387.0,290.0
1510.0,1545.0,828.0,2888.0,0,0,0,0,1482.5,257.0,387.0,288.0
1507.0,1547.0,830.0,2884.0,0,0,0,0,1482.0,255.5,384.0,285.0
1507.5,1549.5,835.0,2885.0,0,0,0,0,1481.5,256.0,385.0,286.0
1510.5,1546.5,831.0,2891.0,0,0,0,0,1485.5,254.5,387.0,289.0
1510.0,1544.5,830.0,2893.0,0,0,0,0,1484.0,249.5,384.0,289.0
1515.5,1543.0,839.0,2898.0,0,0,0,0,1489.5,247.5,387.0,291.0
1520.5,1542.5,839.0,2899.0,0,0,0,0,1494.5,245.5,385.0,289.0
1522.0,1544.5,838.0,2891.0,0,0,0,0,1496.0,246.5,384.0,291.0
1522.0,1543.5,836.0,2893.0,0,0,0,0,1494.5,245.0,385.0,290.0
1495.0,1544.5,842.0,2895.0,0,0,0,0,1471.5,241.5,383.0,285.0
1493.5,1546.0,843.0,2892.0,0,0,0,0,1471.5,244.5,383.0,289.0
1489.5,1547.0,837.0,2894.0,0,0,0,0,1467.0,246.5,382.0,291.0
1485.5,1547.0,847.0,2894.0,0,0,0,0,1461.5,244.5,381.0,291.0
1489.0,1543.5,846.0,2899.0,0,0,0,0,1465.0,243.0,382.0,290.0
1486.0,1543.5,842.0,2899.0,0,0,0,0,1463.0,241.0,388.0,288.0
1489.5,1545.5,837.0,2897.0,0,0,0,0,1466.0,243.5,384.0,287.0
1487.0,1543.5,834.0,2899.0,0,0,0,0,1463.0,243.0,382.0,292.0
1487.0,1545.0,842.0,2898.0,0,0,0,0,1462.5,243.5,383.0,291.0
1488.5,1544.5,841.0,2899.0,0,0,0,0,1461.0,243.5,380.0,289.0
