bottle_exists,bottle_x,bottle_y,bottle_w,bottle_h,label_x,label_y,label_w,label_h,cap_x,cap_y,cap_w,cap_h,target
1,1.0273333333333334,1.019,0.5346666666666666,1.9513333333333334,1.0303333333333333,1.42,0.5233333333333333,0.6013333333333334,0.998,0.14933333333333335,0.25866666666666666,0.20933333333333334,no_defect
1,1.0293333333333334,1.021,0.532,1.9473333333333334,1.032,1.419,0.5213333333333333,0.602,0.999,0.14833333333333334,0.25933333333333336,0.20333333333333334,no_defect
1,1.0296666666666667,1.0183333333333333,0.5326666666666666,1.9526666666666668,1.0316666666666667,1.419,0.5233333333333333,0.6033333333333334,1.0003333333333333,0.14933333333333335,0.25933333333333336,0.20666666666666667,no_defect
1,1.03,1.0183333333333333,0.5346666666666666,1.9526666666666668,1.033,1.4183333333333332,0.5246666666666666,0.6033333333333334,1.0003333333333333,0.15066666666666667,0.25933333333333336,0.21466666666666667,no_defect
1,1.028,1.022,0.5333333333333333,1.9466666666666668,1.0296666666666667,1.418,0.5273333333333333,0.604,0.9986666666666667,0.15333333333333332,0.25733333333333336,0.21466666666666667,no_defect
1,1.0253333333333334,1.023,0.5346666666666666,1.946,1.0273333333333334,1.4183333333333332,0.528,0.6033333333333334,0.9966666666666667,0.158,0.25866666666666666,0.22133333333333333,no_defect
1,1.0263333333333333,1.0206666666666666,0.534,1.9493333333333334,1.028,1.4173333333333333,0.5266666666666666,0.604,0.9986666666666667,0.15566666666666668,0.25866666666666666,0.218,no_defect
1,1.0263333333333333,1.0213333333333334,0.534,1.9466666666666668,1.028,1.4163333333333334,0.5253333333333333,0.6033333333333334,0.9986666666666667,0.159,0.25866666666666666,0.222,no_defect
1,1.026,1.0233333333333334,0.532,1.9453333333333334,1.0226666666666666,1.4176666666666666,0.5306666666666666,0.6046666666666667,0.998,0.15933333333333333,0.25733333333333336,0.22266666666666668,no_defect
1,1.025,1.0226666666666666,0.5326666666666666,1.9453333333333334,1.0223333333333333,1.4166666666666667,0.5313333333333333,0.6053333333333333,0.9986666666666667,0.15666666666666668,0.25866666666666666,0.21733333333333332,no_defect
1,1.025,1.021,0.534,1.946,1.0216666666666667,1.4176666666666666,0.5326666666666666,0.6073333333333333,0.998,0.15633333333333332,0.25733333333333336,0.21666666666666667,no_defect
1,1.0233333333333334,1.0213333333333334,0.532,1.9453333333333334,1.0203333333333333,1.4173333333333333,0.53,0.608,0.9976666666666667,0.15833333333333333,0.25933333333333336,0.21933333333333332,no_defect
1,1.0243333333333333,1.0233333333333334,0.53,1.9466666666666668,1.0203333333333333,1.418,0.526,0.6053333333333333,1.0,0.15866666666666668,0.25733333333333336,0.21866666666666668,no_defect
1,1.0256666666666667,1.021,0.53,1.95,1.0216666666666667,1.4183333333333332,0.5246666666666666,0.6073333333333333,1.0016666666666667,0.154,0.25933333333333336,0.21333333333333335,no_defect
1,1.0216666666666667,1.0196666666666667,0.5326666666666666,1.95,1.0193333333333334,1.418,0.528,0.608,0.9993333333333333,0.153,0.25733333333333336,0.218,no_defect
1,1.021,1.019,0.534,1.9486666666666668,1.018,1.419,0.5306666666666666,0.6086666666666667,0.9986666666666667,0.15233333333333332,0.25733333333333336,0.21666666666666667,no_defect
1,1.019,1.0183333333333333,0.534,1.95,1.016,1.4193333333333333,0.5293333333333333,0.6066666666666667,0.9976666666666667,0.153,0.258,0.22066666666666668,no_defect
1,1.0176666666666667,1.0176666666666667,0.534,1.9513333333333334,1.0143333333333333,1.4203333333333332,0.5286666666666666,0.6086666666666667,0.9976666666666667,0.152,0.25933333333333336,0.224,no_defect
1,1.0156666666666667,1.018,0.534,1.9533333333333334,1.015,1.422,0.5246666666666666,0.608,0.997,0.15166666666666667,0.26066666666666666,0.22466666666666665,no_defect
1,1.0143333333333333,1.0163333333333333,0.5353333333333333,1.9566666666666668,1.0126666666666666,1.4226666666666667,0.528,0.6093333333333333,0.997,0.147,0.262,0.22066666666666668,no_defect
1,1.0143333333333333,1.0156666666666667,0.5366666666666666,1.958,1.013,1.4236666666666666,0.53,0.6073333333333333,0.9963333333333333,0.14533333333333334,0.26066666666666666,0.21866666666666668,no_defect
1,1.0183333333333333,1.014,0.5366666666666666,1.96,1.0163333333333333,1.4213333333333333,0.5313333333333333,0.612,0.999,0.14333333333333334,0.26066666666666666,0.21733333333333332,no_defect
1,1.0223333333333333,1.014,0.5406666666666666,1.9586666666666666,1.021,1.422,0.5286666666666666,0.6093333333333333,1.0033333333333334,0.137,0.26,0.206,no_defect
1,1.021,1.024,0.5353333333333333,1.9426666666666668,1.0186666666666666,1.4086666666666667,0.5253333333333333,0.5986666666666667,1.007,0.151,0.25533333333333336,0.20066666666666666,no_defect
1,1.026,1.023,0.5346666666666666,1.9446666666666668,1.0216666666666667,1.409,0.526,0.5953333333333334,1.0113333333333334,0.157,0.25466666666666665,0.21133333333333335,no_defect
1,1.0266666666666666,1.024,0.5346666666666666,1.944,1.0233333333333334,1.4123333333333334,0.532,0.602,1.0126666666666666,0.159,0.25466666666666665,0.214,no_defect
